,average,sd,ratio,ava,avb,cumsum,p
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Alcanivoracaceae1.g__Alcanivorax,6.36E-05,8.66E-05,0.734846923,0.6,0,0.992753691,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Oligoflexales.f__uncultured.g__,6.36E-05,5.30E-05,1.2,0.6,0,0.992823591,0.685
d__Bacteria.k__.p__Chloroflexi.c__KD4.96.o__.f__.g__,6.36E-05,8.66E-05,0.734846923,0,0.6,0.992893491,0.023
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.__.__.__,6.36E-05,8.66E-05,0.734846923,0.6,0,0.992963391,0.691
d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Psychrilyobacter,6.36E-05,0.000129905,0.489897949,0.6,0,0.993033291,0.968
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Tepidibacter,6.36E-05,0.000129905,0.489897949,0,0.6,0.993103191,0.032
d__Bacteria.k__.p__Planctomycetota.c__028H05.P.BN.P5.o__.f__.g__,6.36E-05,5.30E-05,1.2,0.6,0,0.993173091,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__Marinicella,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993242991,0.003
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Aestuariicella,6.36E-05,0.000129905,0.489897949,0.6,0,0.993312891,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Hyphobacterium,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993382792,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae.g__uncultured,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993452692,0.058
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.g__Diplosphaera,6.36E-05,0.000129905,0.489897949,0.6,0,0.993522592,0.013
d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Cetobacterium,6.36E-05,0.000129905,0.489897949,0.6,0,0.993592492,0.186
d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Chloroflexaceae.g__Candidatus_Chlorothrix,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993662392,0.273
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Dinoroseobacter,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993732292,0.445
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Paeniclostridium,6.36E-05,0.000129905,0.489897949,0.6,0,0.993802192,0.017
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptunomonas,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993872092,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Waddliaceae.g__Waddlia,6.36E-05,8.66E-05,0.734846923,0.6,0,0.993941992,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Tistrellales.f__Geminicoccaceae.__,6.36E-05,8.66E-05,0.734846923,0.6,0,0.994011892,0.001
d__Bacteria.k__.p__Patescibacteria.c__Gracilibacteria.o__Candidatus_Peregrinibacteria.f__.g__,6.36E-05,0.000129905,0.489897949,0.6,0,0.994081792,0.148
d__Bacteria.k__.p__Cyanobacteria.c__Vampirivibrionia.o__Caenarcaniphilales.f__.g__,6.36E-05,0.000129905,0.489897949,0.6,0,0.994151693,0.013
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylocystis,6.36E-05,8.66E-05,0.734846923,0.6,0,0.994221593,0.005
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Lutibacter,6.36E-05,8.66E-05,0.734846923,0.6,0,0.994291493,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Kiritimatiellae.o__WCHB1.41.f__.g__,6.36E-05,8.66E-05,0.734846923,0.6,0,0.994361393,0.001
d__Bacteria.k__.p__Acidobacteriota.c__Subgroup_21.o__.f__.g__,6.36E-05,8.66E-05,0.734846923,0.6,0,0.994431293,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Coleofasciculaceae.g__Moorea,6.36E-05,0.000129905,0.489897949,0,0.6,0.994501193,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Cognatishimia,6.36E-05,0.000129905,0.489897949,0.6,0,0.994571093,0.014
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Nitrosococcaceae.g__FS142.36B.02,6.36E-05,0.000129905,0.489897949,0.6,0,0.994640993,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.__,5.52E-05,8.17E-05,0.675078023,0.2,0.4,0.994701573,0.969
d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__Babeliaceae.g__,5.52E-05,8.17E-05,0.675078023,0.4,0.2,0.994762153,0.006
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia,5.52E-05,8.17E-05,0.675078023,0.4,0.2,0.994822733,0.906
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Coxiellales.f__Coxiellaceae.g__Coxiella,4.67E-05,5.37E-05,0.868496237,0.4,0.2,0.994873993,0.524
Unassigned.__.__.__.__.__.__,4.67E-05,5.37E-05,0.868496237,0.4,0.2,0.994925254,0.536
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Phormidiaceae.g__Arthrospira_PCC.7345,4.24E-05,8.66E-05,0.489897949,0.4,0,0.994971854,0.803
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Iamiaceae.g__Iamia,4.24E-05,5.30E-05,0.8,0.4,0,0.995018454,0.151
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Chroococcidiopsis_PCC.6712,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995065054,0.988
d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Propionigenium,4.24E-05,5.30E-05,0.8,0.4,0,0.995111654,0.282
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Nitrosococcaceae.g__AqS1,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995158254,0.024
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Chitinophagaceae.g__uncultured,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995204854,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Mesorhizobium,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995251454,0.277
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995298054,0.329
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Litorimicrobium,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995344654,0.001
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__uncultured,4.24E-05,5.30E-05,0.8,0.4,0,0.995391254,0.191
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Cyanobacteriaceae.g__Cyanobacterium_CLg1,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995437854,0.148
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Halarcobacter,4.24E-05,5.30E-05,0.8,0.4,0,0.995484454,0.63
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__uncultured,4.24E-05,5.30E-05,0.8,0.4,0,0.995531054,0.154
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995577654,0.036
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Paraclostridium,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995624254,0.02
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995670854,0.309
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995717455,0.272
d__Bacteria.k__.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__Sva0081_sediment_group,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995764055,0.175
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Actinomarinales.f__Actinomarinaceae.g__Candidatus_Actinomarina,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995810655,0.247
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Epulopiscium,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995857255,0.203
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995903855,0.798
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.g__Pyruvatibacter,4.24E-05,8.66E-05,0.489897949,0.4,0,0.995950455,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Thermosynechococcales.f__Thermosynechococcaceae.g__Synechococcus_IR11,4.24E-05,8.66E-05,0.489897949,0,0.4,0.995997055,0.404
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Nostoc_PCC.7107,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996043655,0.323
d__Bacteria.k__.p__Cyanobacteria.c__Sericytochromatia.o__.f__.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996090255,0.017
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae.g__Candidatus_Amoebophilus,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996136855,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Lutimaribacter,4.24E-05,8.66E-05,0.489897949,0,0.4,0.996183455,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__uncultured,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996230055,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Magnetospiraceae.g__uncultured,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996276655,0.017
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Lysinibacillus,4.24E-05,8.66E-05,0.489897949,0,0.4,0.996323255,0.001
d__Bacteria.k__.p__Sumerlaeota.c__Sumerlaeia.o__Sumerlaeales.f__Sumerlaeaceae.g__Sumerlaea,4.24E-05,5.30E-05,0.8,0.4,0,0.996369855,0.134
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996416455,0.079
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Entomoplasmatales.f__Entomoplasmatales_Incertae_Sedis.g__Candidatus_Hepatoplasma,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996463055,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996509656,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Methylacidiphilales.f__Methylacidiphilaceae.g__uncultured,4.24E-05,8.66E-05,0.489897949,0,0.4,0.996556256,0.683
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996602856,0.673
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__Spirulina_P7,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996649456,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Psychroserpens,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996696056,0.237
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Marinifilum,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996742656,0.233
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Cohaesibacter,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996789256,0.295
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Candidatus_Endobugula,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996835856,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Oceanicella,4.24E-05,5.30E-05,0.8,0.4,0,0.996882456,0.003
d__Bacteria.k__.p__Acidobacteriota.c__Subgroup_26.o__.f__.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996929056,0.134
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__uncultured,4.24E-05,8.66E-05,0.489897949,0.4,0,0.996975656,0.001
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__CL500.3,4.24E-05,8.66E-05,0.489897949,0,0.4,0.997022256,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Hyphomonas,4.24E-05,5.30E-05,0.8,0.4,0,0.997068856,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hanstruepera,4.24E-05,5.30E-05,0.8,0.4,0,0.997115456,0.002
d__Bacteria.k__.p__WS2.c__.o__.f__.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997162056,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavirhabdus,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997208656,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Olleya,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997255256,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__IMCC26256.f__.g__,4.24E-05,5.30E-05,0.8,0.4,0,0.997301857,0.001
d__Bacteria.k__.p__Patescibacteria.c__ABY1.o__Candidatus_Falkowbacteria.f__.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997348457,0.001
d__Bacteria.k__.p__Chloroflexi.c__JG30.KF.CM66.o__.f__.g__,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997395057,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Verruc.01,4.24E-05,8.66E-05,0.489897949,0.4,0,0.997441657,0.001
d__Bacteria.k__.p__Desulfobacterota.c__Desulfuromonadia.o__Bradymonadales.f__.g__,3.39E-05,5.05E-05,0.67213444,0.2,0.2,0.997478937,0.455
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__BD1.7_clade,3.39E-05,5.05E-05,0.67213444,0.2,0.2,0.997516217,0.478
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Moritellaceae.g__Paramoritella,3.39E-05,5.05E-05,0.67213444,0.2,0.2,0.997553497,0.389
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Legionella,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997576797,0.411
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Algitalea,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997600097,0.141
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997623397,0.574
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Gemmatales.f__Gemmataceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997646697,0.722
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__AEGEAN.169_marine_group.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997669997,0.123
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997693297,0.841
d__Bacteria.k__.p__Chloroflexi.c__Dehalococcoidia.o__MSBL5.f__.g__,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997716597,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidetes_BD2.2.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997739897,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Rubritaleaceae.g__DBS1,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997763197,0.861
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997786497,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Silvanigrellales.f__Silvanigrellaceae.g__Silvanigrella,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997809797,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Nonlabens,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997833097,0.845
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodomicrobiaceae.g__Rhodomicrobium,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997856397,0.591
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997879697,0.979
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Phormidiaceae.g__Lyngbya_PCC.7419,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997902997,0.646
d__Bacteria.k__.p__Actinobacteriota.c__Thermoleophilia.o__Solirubrobacterales.f__67.14.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.997926297,0.368
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.__.__,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997949597,0.616
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.f__.g__,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997972897,0.832
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0,0.2,0.997996197,0.986
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__Wenzhouxiangella,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998019497,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998042797,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Vampirivibrionia.o__Vampirovibrionales.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998066098,0.582
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998089398,0.768
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Oscillatoriaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998112698,0.488
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesoflavibacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998135998,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aurantivirga,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998159298,0.31
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Stappiaceae.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998182598,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Moritellaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998205898,0.198
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__EPR3968.O8a.Bc78.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998229198,0.021
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Alphaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998252498,0.001
d__Bacteria.k__.p__Desulfobacterota.c__Desulfuromonadia.o__PB19.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998275798,0.134
d__Bacteria.k__.p__Elusimicrobiota.c__Lineage_IIb.o__.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998299098,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__NS4_marine_group,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998322398,0.362
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998345698,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae.g__Ferrimonas,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998368998,0.204
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998392298,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Litorimonas,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998415598,0.849
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Brachybacterium,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998438898,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Cerasicoccus,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998462198,0.182
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Maricaulis,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998485498,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Diplorickettsiales.f__Diplorickettsiaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998508798,0.282
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998532098,0.024
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Haematospirillum,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998555398,0.868
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Caminicellaceae.g__Paramaledivibacter,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998578698,0.152
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998601998,0.273
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__EF100.94H03.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998625298,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998648598,0.249
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998671898,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__HIMB11,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998695198,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.__.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998718498,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__.g__Clostridiisalibacter,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998741798,0.137
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Phormidiaceae.g__Trichodesmium_IMS101,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998765098,0.666
