"","average","sd","ratio","ava","avb","cumsum","p"
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Acidovorax",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Actinomarinales.f__Actinomarinaceae.g__Candidatus_Actinomarina",0,0,NA,0,0,1,0.351
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.__",0,0,NA,0,0,1,0.907
"Unassigned.__.__.__.__.__.__",0,0,NA,0,0,1,0.763
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Brachybacterium",0,0,NA,0,0,1,0.148
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Micavibrionales.f__Micavibrionaceae.g__uncultured",0,0,NA,0,0,1,0.765
"d__Bacteria.k__.p__Myxococcota.c__bacteriap25.o__.f__.g__",0,0,NA,0,0,1,0.341
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Portibacter",0,0,NA,0,0,1,0.36
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.g__Pyruvatibacter",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ascidiaceihabitans",0,0,NA,0,0,1,0.126
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Euzebyella",0,0,NA,0,0,1,0.877
"d__Bacteria.k__.p__Planctomycetota.__.__.__.__",0,0,NA,0,0,1,0.316
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Intestinibacter",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Tepidibacter",0,0,NA,0,0,1,0.376
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae.g__Shewanella",0,0,NA,0,0,1,0.697
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Parvularculaceae.g__Marinicaulis",0,0,NA,0,0,1,0.626
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Dietziaceae.g__Dietzia",0,0,NA,0,0,1,0.115
"d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__Babeliaceae.g__",0,0,NA,0,0,1,0.268
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__A714019",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Acidobacteriota.c__Acidobacteriae.o__PAUC26f.f__.g__",0,0,NA,0,0,1,0.365
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Maricaulis",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__uncultured",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__C2U.g__",0,0,NA,0,0,1,0.379
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__mle1.8.f__.g__",0,0,NA,0,0,1,0.452
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Kangiellaceae.g__Kangiella",0,0,NA,0,0,1,0.377
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.__",0,0,NA,0,0,1,0.258
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Salinicola",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Chloroflexi.c__Anaerolineae.o__Ardenticatenales.f__uncultured.g__",0,0,NA,0,0,1,0.755
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__Rapidithrix",0,0,NA,0,0,1,0.553
"d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__",0,0,NA,0,0,1,0.793
"d__Bacteria.k__.p__Bacteroidota.c__Ignavibacteria.o__Ignavibacteriales.f__Melioribacteraceae.g__IheB3.7",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__",0,0,NA,0,0,1,0.256
"d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Campbellbacteria.f__.g__",0,0,NA,0,0,1,0.749
"d__Bacteria.k__.p__Latescibacterota.c__.o__.f__.g__",0,0,NA,0,0,1,0.459
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Caminicellaceae.g__Paramaledivibacter",0,0,NA,0,0,1,0.353
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter",0,0,NA,0,0,1,0.346
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Coraliomargarita",0,0,NA,0,0,1,0.465
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__EF100.94H03.g__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.__.__",0,0,NA,0,0,1,0.579
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptuniibacter",0,0,NA,0,0,1,0.115
"d__Bacteria.k__.p__Planctomycetota.c__028H05.P.BN.P5.o__.f__.g__",0,0,NA,0,0,1,0.355
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium",0,0,NA,0,0,1,0.453
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.__.__.__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__uncultured",0,0,NA,0,0,1,0.751
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Palleronia.Pseudomaribius",0,0,NA,0,0,1,0.555
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus",0,0,NA,0,0,1,0.444
"d__Bacteria.k__.p__Planctomycetota.c__BD7.11.o__.f__.g__",0,0,NA,0,0,1,0.38
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.__",0,0,NA,0,0,1,0.267
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Marinovum",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_III.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.__.__",0,0,NA,0,0,1,0.51
"d__Bacteria.k__.p__Cyanobacteria.c__Sericytochromatia.o__.f__.g__",0,0,NA,0,0,1,0.258
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__HIMB11",0,0,NA,0,0,1,0.148
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.__.__",0,0,NA,0,0,1,0.75
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Aureispira",0,0,NA,0,0,1,0.695
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.__.__.__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Chloroflexi.c__Anaerolineae.o__SJA.15.f__.g__",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__IS.44",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__.g__",0,0,NA,0,0,1,0.254
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.__",0,0,NA,0,0,1,0.38
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__.g__Clostridiisalibacter",0,0,NA,0,0,1,0.267
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__SM1A02",0,0,NA,0,0,1,0.476
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anaerobacillus",0,0,NA,0,0,1,0.996
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium",0,0,NA,0,0,1,0.27
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.__",0,0,NA,0,0,1,0.258
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__uncultured",0,0,NA,0,0,1,0.122
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae.g__Candidatus_Amoebophilus",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Tepidiphilus",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Algoriphagus",0,0,NA,0,0,1,0.17
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__uncultured.f__.g__",0,0,NA,0,0,1,0.492
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.__",0,0,NA,0,0,1,0.257
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Lutimaribacter",0,0,NA,0,0,1,0.159
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__SH.PL14",0,0,NA,0,0,1,0.254
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter",0,0,NA,0,0,1,0.155
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gangjinia",0,0,NA,0,0,1,0.237
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__Desulfosarcina",0,0,NA,0,0,1,0.232
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methyloligellaceae.g__Rhodobium",0,0,NA,0,0,1,0.544
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Spongiivirga",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_II.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Desulfobacterota.c__uncultured.o__.f__.g__",0,0,NA,0,0,1,0.438
"d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus",0,0,NA,0,0,1,0.584
"d__Bacteria.k__.p__Verrucomicrobiota.__.__.__.__",0,0,NA,0,0,1,0.129
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__uncultured",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Algimonas",0,0,NA,0,0,1,0.962
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Cyanothece_ATCC_51142_.UCYN.C.",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Neorickettsia",0,0,NA,0,0,1,0.358
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.__.__",0,0,NA,0,0,1,0.561
"d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Chloroflexaceae.__",0,0,NA,0,0,1,0.249
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Piscirickettsiales.f__Piscirickettsiaceae.g__Candidatus_Endoecteinascidia",0,0,NA,0,0,1,0.126
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__Marinicella",0,0,NA,0,0,1,0.365
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Caulobacter",0,0,NA,0,0,1,0.124
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Magnetospiraceae.g__uncultured",0,0,NA,0,0,1,0.243
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__Luminiphilus",0,0,NA,0,0,1,0.848
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Lysinibacillus",0,0,NA,0,0,1,0.148
"d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Moranbacteria.f__.g__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Pseudohongiellaceae.g__Pseudohongiella",0,0,NA,0,0,1,0.377
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.g__Arenicella",0,0,NA,0,0,1,0.585
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Aestuariicella",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Afifella",0,0,NA,0,0,1,0.248
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus",0,0,NA,0,0,1,0.518
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__SAR116_clade.g__Candidatus_Puniceispirillum",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Moheibacter",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Kangiellaceae.g__Aliikangiella",0,0,NA,0,0,1,0.37
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.__.__",0,0,NA,0,0,1,0.15
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__",0,0,NA,0,0,1,0.17
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Actinotalea",0,0,NA,0,0,1,0.372
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aureisphaera",0,0,NA,0,0,1,0.159
"d__Bacteria.k__.p__Patescibacteria.c__Gracilibacteria.o__Absconditabacteriales_.SR1..f__.g__",0,0,NA,0,0,1,0.279
"d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga",0,0,NA,0,0,1,0.735
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius",0,0,NA,0,0,1,0.272
"d__Bacteria.k__.p__Gemmatimonadota.c__PAUC43f_marine_benthic_group.o__.f__.g__",0,0,NA,0,0,1,0.351
"d__Bacteria.k__.p__Patescibacteria.c__Dojkabacteria.o__.f__.g__",0,0,NA,0,0,1,0.46
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Schleiferiaceae.g__Schleiferia",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Chloroflexi.c__Ktedonobacteria.o__Ktedonobacterales.f__JG30.KF.AS9.g__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.__",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.__",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Hyphobacterium",0,0,NA,0,0,1,0.252
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.__",0,0,NA,0,0,1,0.37
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.f__WD2101_soil_group.g__",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sulfitobacter",0,0,NA,0,0,1,0.125
"d__Bacteria.k__.p__Planctomycetota.c__Pla3_lineage.o__.f__.g__",0,0,NA,0,0,1,0.362
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Maritimimonas",0,0,NA,0,0,1,0.467
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Opitutaceae.g__Diplosphaera",0,0,NA,0,0,1,0.247
"d__Bacteria.k__.p__Entotheonellaeota.c__Entotheonellia.o__Entotheonellales.f__Entotheonellaceae.g__Candidatus_Entotheonella",0,0,NA,0,0,1,0.627
"d__Bacteria.k__.p__Chloroflexi.c__Ktedonobacteria.o__Ktedonobacterales.f__Ktedonobacteraceae.g__uncultured",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.g__OM43_clade",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__SJA.28.o__.f__.g__",0,0,NA,0,0,1,0.355
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Robiginitomaculum",0,0,NA,0,0,1,0.17
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Catalinimonas",0,0,NA,0,0,1,0.283
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__CCM11a.f__.g__",0,0,NA,0,0,1,0.38
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Hwanghaeicola",0,0,NA,0,0,1,0.17
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Haliangiales.f__Haliangiaceae.g__Haliangium",0,0,NA,0,0,1,0.502
"d__Bacteria.k__.p__Myxococcota.c__Myxococcia.o__Myxococcales.f__Myxococcaceae.g__P3OB.42",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Parasphingopyxis",0,0,NA,0,0,1,0.844
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Halovulum",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides",0,0,NA,0,0,1,0.478
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__uncultured",0,0,NA,0,0,1,0.495
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.__",0,0,NA,0,0,1,0.123
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__NRL2.f__.g__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Firmicutes.c__Negativicutes.o__Veillonellales.Selenomonadales.f__Veillonellaceae.g__Veillonella",0,0,NA,0,0,1,0.155
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pedomicrobium",0,0,NA,0,0,1,0.232
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__OM182_clade.f__.g__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Entomoplasmatales.f__Entomoplasmatales_Incertae_Sedis.g__Candidatus_Hepatoplasma",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.g__",0,0,NA,0,0,1,0.142
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gilvibacter",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__BIrii41.g__",0,0,NA,0,0,1,0.427
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__Pseudohaliea",0,0,NA,0,0,1,0.251
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter",0,0,NA,0,0,1,0.536
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Isosphaerales.f__Isosphaeraceae.g__uncultured",0,0,NA,0,0,1,0.125
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Xiphinematobacteraceae.g__Candidatus_Xiphinematobacter",0,0,NA,0,0,1,0.653
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Acrophormium_PCC.7375",0,0,NA,0,0,1,0.357
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae.g__Brevibacterium",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.g__DEV008",0,0,NA,0,0,1,0.148
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetitomaculum",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium",0,0,NA,0,0,1,0.254
"d__Bacteria.k__.p__Latescibacterota.c__Latescibacteria.o__Latescibacterales.f__Latescibacteraceae.g__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Parvularculaceae.g__Amphiplicatus",0,0,NA,0,0,1,0.355
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Criblamydiaceae.g__",0,0,NA,0,0,1,0.437
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Galbibacter",0,0,NA,0,0,1,0.413
"d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Roseiflexaceae.g__uncultured",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Pelagicoccus",0,0,NA,0,0,1,0.226
"d__Bacteria.k__.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Alkalispirochaeta",0,0,NA,0,0,1,0.264
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Marinobacterium",0,0,NA,0,0,1,0.143
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__ST.12K33.g__",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__uncultured",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Microscillaceae.g__uncultured",0,0,NA,0,0,1,0.536
"d__Bacteria.k__.p__Dadabacteria.c__Dadabacteriia.o__Dadabacteriales.f__.g__",0,0,NA,0,0,1,0.6
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_IV.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Methylophagaceae.g__Marine_Methylotrophic_Group_3",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.__",0,0,NA,0,0,1,0.753
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.__.__",0,0,NA,0,0,1,0.248
