OTU ID	Mytilisepta.virgata	Cellana.toreuma	Siphonaria.laciniosa	Saccostrea.cucullata	Lunella.granulata	Echinolittorina.malaccana	Reishia.clavigera	Barbatia.virescens	Monodonta.labio
0ddce1c249c8f1f991bb82425940a856	0	0	0	28	0	0	0	0	12
af40bb8288575a16dbe8423361f5a13e	5	0	0	0	0	0	0	3	0
23483297438d2d8b5c1f35eed856c314	0	0	26	0	0	0	0	0	1
6cf8d806041d4f248502eb6f36b21d3f	6	0	0	0	0	0	0	2	0
c7fab3464d7b133e8fbf8137ac334df6	0	0	2	0	0	0	0	0	9
2503be3f3c538403e48a190797ba630f	0	0	0	0	0	51	0	0	0
f0c9541170a4aaa30180922834aa7370	10	0	0	0	0	0	0	0	0
8a22f8d39c436f1cef7429cd31ad1d92	0	0	369	0	0	0	0	0	0
9f66d3f722c11bc952435933d56970be	0	0	0	0	0	0	0	0	1217
dca6d76fb78feac2e763f8b30d4784aa	0	0	0	0	1	0	0	0	0
f178679e27dc5909f1bea88782269e9b	0	0	0	0	0	57	0	0	0
a7bdb2301f26e2d6756776d8afed8f21	5	0	0	3	0	0	0	0	0
e416a1d0f1577ea9c552560a13b78e51	13	0	0	0	0	0	0	0	0
387b79ce4586e11cd7b2375995c69f18	0	0	0	0	0	1	0	0	2
3f8d5e9bed130f51dff0b76f9ae6a495	1	0	1	0	0	4	0	0	0
b8291ba776d638499f06b98c1e239623	8	0	0	0	0	0	0	0	0
02495fa8750ba2ecacf39a5c8c6d33b0	10	0	0	0	0	0	0	0	0
9037ef236dcdf51aeaa9365c936265bc	19	0	0	0	0	0	0	0	0
646b3f5909b58d9c109430dfec94929c	3	0	0	0	1	0	0	0	0
065af29b5f723b14f0eae2139cd5bae8	0	0	0	0	1040	0	0	0	0
ef26bc189125c5a62563789d1134a204	16	0	0	0	0	0	0	3	0
9d7d989dd495f3b6009d4a8ea01ba9fb	0	0	0	0	1094	0	0	0	0
2b2737b1cb3298ccdbc5ceb852407ed5	0	0	0	0	0	2	0	0	0
3e67ec2d894fff792244321984a786cb	9	0	0	0	0	0	0	0	0
b469b31cf627fb5d33611b14d0620d1b	0	0	0	0	0	3	0	0	0
4df5e2cd8aea23953b4dfba22646be00	97	0	0	0	0	0	0	0	0
b7c4a87726a6eddb032133c8007c42cb	0	0	0	0	0	3	0	0	1
2d804508b1f4ef54ca9ae06d91117adf	9	0	5	0	0	0	0	0	0
8622687d6917c9af93c707044eda55db	0	0	0	4	0	0	0	0	0
5ddb2736afa790d00209f0d7cb72574b	31	0	0	0	0	0	0	0	0
3c5096eaf4b34200368d427e80d835ec	0	0	2	0	0	0	0	0	0
c8b4c13e72ece4b4691d72a5e1cf5074	12	0	0	0	0	0	0	0	0
977207386d6170c086c8dd07dc101571	8	0	0	0	0	0	0	0	0
c257983d945155d4c616686769d95d9e	2	0	2	0	0	0	0	7	0
8f41cd6eb3beadf7e66b9e623674d8be	1	0	0	0	0	0	0	0	0
90b3680d2b6db1abbcbd405722b5bacc	0	0	0	0	0	0	0	2	1
ae57aae092fa943b834d351e0e65d6e0	4	0	0	0	0	0	0	1	0
63d179783979c438910848bf587fe294	18	0	0	0	0	0	0	0	0
82b39ab6fc87cfd34020f02ce977a9ce	0	0	0	0	335	0	0	0	0
f2104f1609ef9283afe06b61c0ed7c34	0	0	0	0	0	18	0	0	0
b5df7b029c6eedd51587dabfc425f940	7	0	0	0	0	0	0	4	0
4358076f78c7ae4b766a2aa05e9566fe	5	0	24	0	0	0	0	0	0
dcc46512f2ef28344c7c04d0578d1c80	0	0	15	0	0	0	0	0	0
c8cefd24fb7e7310fc1f63ce3df553f5	0	0	0	0	0	16	0	0	0
cb6b957f0f3f722e1c7ad9d862998781	9	0	0	0	0	0	0	0	0
eac056f362370677e5c7b74984813b5a	9	0	0	0	0	0	0	0	0
1b7b366e4a73be44c308ad0e08b52b0b	0	0	0	0	0	0	0	7	0
fe47ebe7f4aea89bb216c6eed208a63d	0	0	0	178	0	0	0	0	0
d15270c1ce19622f729ba75d302d5446	4	0	0	0	0	0	0	0	0
750135d0b9b9150d55de54fceb9e27e9	0	0	7	0	0	4	0	0	0
7804f7a65a71b980f7d242e1298817af	0	8	0	0	0	0	0	0	9
13588d08d9ed019b9530a6056fe1bf7f	0	0	0	0	0	0	0	67	0
6ad18824767bd887ae6db66363660efc	1	0	3	0	0	0	0	0	0
0f1f7b3a6063c4137e2fa0e1e26fbac9	2	0	0	0	0	0	0	2	0
0c048b4638e266e3e7f9b9eee9c06848	1	0	0	0	0	0	0	2	0
28335b8bf70f9341dc32f7f7c08961cc	2	0	0	0	0	0	0	0	0
bd5c6a1acd381ec63d7afa2852cd4e9f	6	0	0	22	0	0	0	0	5
49dadf1dcc327bfcd0a6530a59a009d1	0	3	0	0	0	0	0	0	0
d9806b0a9771367ec4cb2744fe9c8e2f	0	0	0	9	0	0	0	0	0
f124c6c43c0de6983090867e18439751	7	0	0	0	0	0	0	0	0
915b0925a0c080d00a5163b2aac355cb	0	0	0	0	0	32	0	0	0
9aa3865ee57ece3813d28c363d93b44b	0	0	0	0	0	0	47	0	0
32ca05864e10c1b46146765198113d82	0	0	0	0	0	0	0	0	7
d1098495da07d35471f3a7bccc98ba79	0	0	0	0	0	0	0	0	5
5df3e5fdd6fbce1ba3c0aef1f282193c	0	0	4	2	0	0	0	0	0
b45c174f2a9fd0a3b16b0706c7606bd4	3	0	0	0	0	0	0	4	0
3f1712fcc9664d49e14f94ab7df00d31	40	0	0	0	0	0	0	12	0
139f3764730801186cb589dc481d7e1b	0	0	0	0	0	0	0	12	0
fe36dc452c9203d150ca7dfee39e4e95	0	0	0	0	0	3	0	0	0
fe77a258fe80b89cb0001b30cb4aef68	0	0	0	0	0	0	0	12	0
55925066b43895c6d45f3fb97c1897b6	3	0	0	0	0	0	0	0	0
0757efd5c1cb62fe41c7499d43624007	0	0	20	0	0	0	0	0	0
9c3bbf9159900819c5f2035bb0712474	0	0	0	0	0	1678	18	0	0
fc7ed2a3fd3cf7766a3e43fd45fe5fbc	0	0	0	0	0	2	0	0	0
98d2e7c958791cc4b50a2cf2a30aed46	854	0	0	0	0	0	0	0	0
cd2450a98e8778403a26531e2e37619f	8	0	0	0	0	0	0	14	0
187991ce41b706a76e45aef69222820c	4	0	0	0	0	0	0	0	0
055f8320b169ada15ec6f485196985b8	3	0	0	0	0	0	0	5	0
367579a64a7eb4cd9af6eb6609511980	2	0	0	0	0	0	0	0	0
f902cfff6e1884a2f9368c2f68efffd4	275	1409	7188	25	133	1414	898	42	7
0b51ed5de1cfc8c637c2208cc9eac618	0	0	0	0	0	0	0	0	19
48609095288f1247f4d85d54d2ac33be	5	1	0	0	0	0	0	0	0
5d65134160b48f3d9ee14b856aab5c8c	0	0	0	0	0	0	0	0	3
5b1296217cdd464ab5f302843f80cef8	4	0	10	0	0	0	0	0	3
ae61d0bc561f25c2bfa6a7215104591c	0	0	0	0	0	0	0	1	2
d26a3cbe346039723565fa304fc612cb	0	1	7	6	0	0	0	0	0
32170a39cef9298b67717fb6309d079b	0	0	13	0	0	0	0	0	0
b6ac5b12c3244581a8bdaaf21418d28b	0	0	0	0	822	0	0	0	0
ffb817ed122350afbc443de890859776	6	0	0	1	0	0	0	0	0
c6a31b481c8aaab3a721510ccb461b98	3	0	0	0	0	0	0	0	0
16e1fa1f3acb14b7eb043489da03ba02	0	0	0	0	0	0	0	0	1
0943aab83532f9858cd85dbed3dd2366	0	0	0	0	0	16	0	0	0
9dc7d72bf2146b1153bf51bd9559eeea	22	0	0	0	0	0	0	9	0
cbde424b0b36ecc034a6763a69196e98	0	0	0	0	0	1	0	0	0
7936b7b0f93a720b99d31f72226d5197	0	9	1	0	0	0	0	0	12
03f102d6c3f002752952018f1ef1de01	88	3	9	2	18	15	0	0	4
ddbc32c627ffb65a44b6d915f0c78424	16	0	0	0	0	0	0	0	0
f9992e437a172f07d2f83776da93862d	0	0	6	0	0	0	39	16	0
91967a80687e269bb3ac173af02b0611	3	0	0	0	0	0	0	1	0
19947a85e0b6d65f8ac41e3104c457a1	0	0	0	0	0	0	0	2	0
e86c9e201221ffea4af37a990c1bc680	0	0	0	0	0	74	0	0	0
fa4f8340b36d58ea185423192ee81265	17	0	0	0	0	0	0	0	0
45cc99793a60a9d1880cc0026845a60d	2	0	1	0	0	0	0	0	0
1ff17d8f87dafde718f6b0ca4b7b1a07	5	0	2	0	0	0	0	0	0
b9637c1528fac8d6af388a52e2e8425a	0	0	0	0	0	50	0	0	0
6d3f6d67de874ca89a599b277ffaa632	0	0	0	0	0	0	0	3	0
5b52681252657c341dd1654fbf34565f	13	0	0	0	0	0	0	0	0
db8538d0002272f5ab1471c7a439eebc	2	0	0	0	0	0	0	0	0
6754c7e9a92c34ceea5114204b677d8d	0	0	0	0	370	0	0	0	0
7a8da5dc635fdc2d4445ad43e961a72c	12	0	0	5	0	0	0	0	0
c44cae39e800ee4ede916b6ea5b3aed7	32	0	0	0	0	0	0	0	0
e9ea7a9f2d37b18d091e29ca0597dca5	0	436	0	0	0	0	0	0	0
17206fd9140177a75511b13b8b6117e3	0	0	3	0	0	0	0	0	0
83b05dae9dc85ccff8e8cdcaef44968b	3	0	0	0	0	0	0	3	0
b6389cbc1d5f46d5e945e3bf641d6f4f	0	0	0	0	0	0	0	0	1
0d52a3d138f64bcded53666c3f7d54ba	0	0	0	0	0	0	550	0	0
e2f727d0f1ab1417cbc9e128cea8e4de	0	0	0	0	0	40	0	0	0
2fb334948135aebe383e369729ce43bb	9	0	0	0	0	0	0	0	0
68cce81ea034cb7c53cd71a53561688d	4	0	3	4	4	0	0	0	0
77b62b48eaa51beacd2fc75a486c66ae	8	0	0	0	0	0	0	0	0
b53f8a16ea931366eb3a9689292bda86	0	0	0	0	0	209	0	0	0
1a7c85871becfdfdf03e62af4646e403	0	0	0	0	0	0	0	3	0
fe46e4c7592727fc1cea0656eaa83a14	0	25113	96	0	0	0	0	0	0
3e43f59958480d77075a8a72fd4e707d	38	0	0	0	0	0	0	3	0
fe7f9f11bd8e464880ccd94fd611301b	0	0	0	0	399	0	0	0	0
0f44dbfc584db53e41387db9de6d8dc0	0	0	0	0	0	0	33	0	0
1c64b94f694b75f03a106e39d0a4c18b	2	0	0	0	0	0	0	0	0
3dd637be4d9b6a167fe865ca48c97805	0	0	0	0	0	27	0	0	0
8213497b1b008fdda01374764b5dd5e4	0	0	0	2449	7	0	0	0	0
e7f21593bcbcb0235457fd6391911928	37	0	0	0	0	0	0	0	0
8360acd83c2e335e1c1d6ea500303d25	0	0	0	0	0	4	0	0	0
2b5d93ccbd2d4dbecdbe147b33d7068a	0	0	23	0	2	2	0	0	0
0a312e558a03ecc3b8ea2b032aa16485	7	0	0	0	0	0	0	3	4
17e9bdc45d9bb7890529cbc8dedd18ba	0	2	9	0	0	0	0	0	0
20cbc93ee026d94c8e9d75f18cab4947	3	0	7	0	0	0	0	0	0
69457cc4f9c1ac00dedf8d1c22e87ea9	4	0	0	0	0	0	0	0	0
906df3c216202575c4de6a9e408ee80b	0	0	0	0	0	0	130	0	0
e61c1de9b94c32ca5d39b3cb8b368e66	0	0	0	0	0	8	0	0	0
b84e23fb82000b88c89894275e9e84b9	0	0	0	4	0	0	0	0	0
fb61ddd9e9203b2a4b33c63ed074ec8e	0	0	0	6	0	0	0	0	0
42300460b12981b48bedf07a8747cd1a	17	0	0	0	0	0	0	3	0
0b422747a06d8247de45b972b50429f6	11	0	0	0	0	0	0	0	0
75ff1c424c6ebdd7d0723e0c0d6ab482	0	23	29	0	0	0	0	0	0
e1a4881d49009836690f2d389777f7f4	12	0	0	0	0	2	0	0	0
5d207b832ff3fc89e495e1c53061da51	0	0	0	0	0	35	0	0	0
fed7d61d9b6e32fc6263e92243c8817b	0	0	0	0	0	0	0	0	21
c24b90cb6dfb09c33d95327a467d5000	1	0	0	0	0	0	0	0	0
f8ef89da29fd66a4b0391c883d432bf6	0	0	3	0	0	0	0	0	0
7bba541f4de2ad82a8c0ea31dc99adea	0	0	29	0	0	0	0	0	0
89bb8a7e05cc09192a9e454195b06de0	2	0	0	0	0	0	0	0	0
5cf54604d09d2b36ab36b7a8d8098d57	0	0	0	0	0	0	0	0	4
6062e120f341d1ba013c70f98d58ffbc	3	0	9	0	0	0	0	0	0
76f5ad780621769626834b19e4588dd8	4	0	0	0	0	0	0	6	0
358c5bb3a44735fe149f43117d6da81a	0	0	2	0	0	0	0	0	0
fe0a7a4f6fa2c5ff959cfdda88e2a28d	4	0	0	0	0	0	0	0	0
c096eae09fdfc790c6b666e5621c6291	0	0	0	0	0	2	0	0	0
d7fbf502463faadbfffb7b6047d5d598	0	4	136	0	3	4	0	0	0
f010df3933a0320d1f915e871674d9f0	1	0	0	0	0	0	0	0	0
1276c4959c43112928929c8d127c1ddf	5	0	0	0	0	0	0	0	0
c97504cf3c25c0fde3a4036c1913dbbc	40	0	0	0	0	0	0	0	0
22d4d5ce50bcc9ba9194742df94f3ae9	0	0	8	0	3	0	0	0	4
25b21bbfef2c4c3988bb1ef7232a8033	6	0	0	0	0	0	0	20	0
22110fb501e1789e604eed636bd6e58b	15	0	2	15	1	0	0	0	0
e7a6bce5176fc49a3d06c28987cb8416	0	0	0	0	22	0	0	0	0
89be263f2458e9ffed840850c9ead5a4	31	9	42	0	0	4	0	1	3
7fbb2676eccbb7b0510bbf29f060991b	0	0	0	0	0	0	0	0	4
33822f417e186dbd9f9577e7ef11c1bb	409	1	0	0	5	0	0	0	0
09c187d5084551bde987ed3eb8a56833	0	5	42	0	0	0	0	0	0
5b908f83cb020acac501b5883e54f18b	0	0	0	0	0	0	0	17	0
ad7438631cd613748671911235615ce5	0	2	0	0	0	0	0	2	0
2dd9b251d98ce063ecaad85f821c795f	33	0	0	0	0	0	0	0	0
a0ef9adf2c626890d956a58fc3a1e13c	8	0	19	0	0	0	0	0	0
cd4e53c312dbdaf96f9fbb233f713d64	0	0	17	0	0	0	0	0	0
24ae882d9465672f65eb337d45ad5fe0	0	0	0	3	1	6	0	0	0
d3a523abe63e65ef167de9bcd9696638	0	0	0	0	0	39	0	0	0
54af9bd3478a331fd6d0d2e48fe19d8d	30	0	0	0	0	0	0	0	0
21da49dfcc7184c7cd5380fd026909b2	0	0	1	0	0	0	0	0	0
5ae8bf8a1875eb0fe7fd269b1831e59b	16	0	0	0	0	0	0	2	0
4ec235e9e4c32a5549b68726236811a7	30	0	0	0	0	0	0	12	0
ba38a33c0005474c4015b318325d61c0	6	0	0	0	0	0	0	0	0
16f530bb587a27607201505c65515b9b	0	0	0	0	0	0	0	27	0
53de5dbb5ff4502957f073a9da6a5fa1	4	0	0	0	1	0	0	0	0
b87948a9955d252ed70d866dd6853b9d	2	0	0	0	0	0	0	0	0
f7f6cd8f5e15b666e440144ccad61d41	0	0	2215	0	0	0	0	0	0
3a4086ee9a9e5b15163c21a2387f8bec	17	0	0	0	0	0	0	0	0
b6c1f84d8651dd68a3284df55211b007	3	0	4	0	0	13	0	0	4
b9e8c83793e43544df64ba58b949eab1	0	0	0	11	0	0	0	0	0
f15495b42c995b4850fcc0dfa764436f	0	0	0	229	0	0	0	0	0
e68091ccde165aec4d0bd0067670a9ab	9	0	0	0	0	0	0	0	0
2b9ff84bd3e9db2c7e420bfcfb0dd98e	0	0	0	0	60	0	0	0	0
ee5628c09df40784b78f3fe3ed67df8e	104	0	0	0	0	0	0	0	0
2b5b49752a4c60859c58f8bd04cee716	3	0	0	0	0	0	0	0	0
48e8b559f6951d6283b59049f4858aef	0	7	0	18	0	0	0	47	0
730b2a55221c67a43e993fb79c69cd55	1940	0	0	0	2	0	0	0	0
64142701ed554684c7ab38dfbdf382d0	0	0	0	1	1	0	0	0	0
4161566ea10d7c7738a8280a896960ea	3	0	0	0	0	0	0	3	0
6797fe0a7e471969cc9f80ab20daf1fa	0	0	0	0	3	0	0	0	0
0c52d23bacb0d8381f7c677098e6eb5b	3	4	0	0	0	0	0	0	0
96047bf42e8e88a54625a64534d290f4	0	0	0	0	1718	0	0	0	0
24919b13aa8615e680b794092e9e2cf2	2	0	0	0	0	0	0	0	0
3c876885501b972e1632839f42582f7d	2	0	4	0	0	0	0	0	0
45ee569165e2fe81f9d6116ea49c44e8	0	0	0	0	0	0	0	0	2
0609bbb9f87ce3e1fba3260b74da46a7	0	0	0	0	0	0	344	0	0
fb56ca0f7649a6e44534db1d11c0003c	4	0	0	0	0	0	0	0	0
f4b94ac21783cb276f5c9e84dc9ba322	6	0	0	0	0	0	0	0	0
3c884566f97efbb3d3cbe0762a597b6d	24	0	0	0	0	41	0	11	0
11a2ac3f6c6bc4a2a5306cf16783c581	0	276	0	0	0	0	0	0	0
fd74e6a11f6a2d45aabe7cb8da0bb3bd	0	0	0	0	0	0	0	10	0
520a00670379e0e05721c089bcc63b69	0	0	0	0	32	0	0	0	0
8875746dc26acb7781dffbc005c54284	0	0	6	0	0	0	0	0	0
53d058020abbf480068170f8b579fccf	0	0	0	0	0	0	9	2	2
950cd1bf86bfc4c8d6659900b328d152	0	0	0	0	3	0	0	2	0
7f0271a46f13d16edc854d3aa69bd12d	10	0	0	0	0	0	0	0	0
4bb96f094c8b728350a87bf244aff559	5	0	0	0	0	0	0	0	0
52efb3ea3c6c058a591a10edd8fba71c	0	0	0	0	0	3	0	0	0
6903b4a1b4057469e315344067672611	0	0	0	0	0	10	0	0	0
5a01032befc64de176fe31a6a67e5763	11	0	0	0	0	0	0	0	0
0061c1119e1e9d22fb451ba1438e5c5b	2	0	11	0	0	0	0	0	0
514db6aa75e098b78734f4f309521572	2	0	1	0	0	0	0	2	3
21d794ae2f093317e96d54d43764516e	16	0	0	0	0	0	0	15	0
af267fe8d60a3f45867a89e28b4f8899	2	0	0	0	0	0	0	1	0
e8d0ab973fdc911d12bb4cfe05986cd2	0	0	0	0	0	0	0	0	3
3d737a6a86250677392ef9ab296d7686	3	0	0	0	0	0	0	0	0
28816f3aa0da0d3f1a183091dd9396b6	24	0	0	0	2	0	4	0	0
e461aa327bc20b59f9471431c06373b4	0	0	0	0	0	4	0	0	0
5ecdf8f00f402dd1298586b2d380abad	16	0	0	0	0	0	0	0	0
f7ccd7ca59f49df2a5b9906e09303090	6	0	0	0	0	0	0	0	1
87aeebba525d79cd4e98f710aaaf4c9c	9	0	0	0	0	0	0	0	0
a4b843f1314fc29fa58a5fd48577ae65	13	0	0	0	0	0	0	0	0
e81356b5c7e4fb9f0de7dcea38bc2030	0	2	7	0	0	0	0	0	0
54260324ff19f9e4006985c4944c7411	0	0	0	0	0	0	0	0	10
605816842dbdb68e1641709a5c5605e5	0	0	0	0	0	0	0	31	0
01378116e1520582f2706f2b1992f9e5	0	0	0	0	0	0	0	4	0
eae4503502a59ae621086ae596573e80	0	118	0	0	0	0	0	0	0
ad5fc19f94b8c2ed4aca3decafe42b2a	0	0	30	0	0	0	0	0	0
76f10b1b51a4853a6d626211dadd7b33	0	0	0	15	0	0	0	0	0
d478c664beec479acf9eafaffa2b7ccc	0	0	0	0	0	0	21	1	0
1f98e1dd354beb87553f9fb9ba4c572f	0	0	12	0	5	0	10	0	0
64cea8597ca66ab288f56abc68c7b410	2	0	0	0	0	0	0	1	0
1408aa4fd23804e92b0dcf3eaf4b0061	5	0	0	0	0	2	0	0	0
bdb35110d9ed3dfee9b33974d9974529	0	0	2	0	0	0	0	0	2
4001214d65c6bb89fcb9939846054763	0	0	0	1	2	0	0	0	0
d8234bb19fbcc952be6da15169577765	0	0	0	0	0	3	0	0	0
17705bda1d9bc8c76acc9280c09239ce	0	0	0	15	0	0	0	0	0
9ab51c862e90df215236f1a0e3e43cde	4	0	0	0	0	0	0	10	0
741f065ba01f3c55d1fb41d2c02a3d7e	2	1	0	0	0	0	0	0	0
adda6e0b317efa52b79a8697f042da7d	8	0	0	0	0	0	0	0	7
866fd396a2dfddccd244138916630f1d	63	0	0	0	0	0	0	0	0
18e0bb1c997964ab56287d7bc9ebe990	23	0	0	0	0	0	0	0	0
fc373a42dc511690e8d01d81cd093230	0	0	0	0	0	0	0	0	23
b9eac5d01fbca9d446ec43fb3ad29bb2	12	0	0	0	0	0	0	0	0
b80a991e868a48c4775367e254206c12	2	0	1	0	0	0	0	0	0
dd977fd60672d789d76c904a32517529	0	0	0	0	0	7	0	0	0
4d48e8649a8d64c8b2408781103ad652	5	6	5231	0	0	0	0	0	0
e206143656c597066d35ed4253177fa7	0	0	0	0	0	0	0	0	2
2ec27c85315cc32b334af064d26fabc0	36	1	115	0	0	0	0	0	0
26326566b760ef08e3d65d0a12e92ca0	0	0	0	0	0	23	0	0	0
f49c68a1356b15e2fbc7238c9dae25eb	0	0	5	0	0	0	0	0	0
bc1eb763429effcff56dc6fc51124dca	0	0	0	0	0	4	6	2310	0
2900c5e806d75c71972ce26a8f881c9d	0	0	0	2	0	0	0	0	0
644b2f2f108260608041b88ec439e963	12	0	0	0	0	0	0	0	0
f1ee6948b1afd98c05120ab9541c7d8c	8	0	0	0	0	0	0	0	0
7a8d7130d045974e46bf9a0662f306ea	4	0	0	0	0	0	0	0	0
8aee02200821bc26b9119c99941ab448	7	0	0	0	0	0	0	0	0
72b917dfb71c619959acc4ffdf0a6f7f	0	0	0	0	0	0	0	0	5
6e08ad15fa85411db20c296fbfaf2024	0	0	0	0	0	0	0	53	0
2123c1d8a1eb137b00df90356e1500a5	70	0	0	0	0	0	0	0	0
3ad70e4e29cee0c5e415c93921c73836	12	0	0	0	0	0	0	0	0
f5dd2006180c4e445d27b01bbfa7deac	0	1	4	0	0	0	0	0	0
84f0f9cfb96fb49b89c786afef9ba3a6	0	0	0	5	0	0	0	0	0
8b215caba2981f4401d9ee9787f11c63	19	0	0	0	0	0	0	0	0
1f465ad799bd25c81e2dbbb65d12aa8e	0	0	29	0	0	0	0	0	0
50cf9486a55b949c7be509ac2cb26ff1	95	0	0	0	0	0	0	0	0
3b126f73c6cce70b760f26112587a4cf	5	3	17	0	0	0	0	0	1
fcc3e4323e38d8a799e5e23106e2aa19	0	0	0	0	0	6	0	0	0
8368a0b8f3ce87c9852bd348e01f3836	12	0	0	0	0	0	0	0	0
6fce3224b80e8188cd60f405a172016a	0	0	43	0	3	0	0	0	39
99b0d8541c24f3d89aafee12dac973f7	0	0	0	0	0	5	0	0	1
0557102546cc6fe4ebbb71f5e879c163	0	0	0	0	0	20	0	0	0
226617e6f7e172d23359dc9e0a4bf566	13	0	0	0	0	0	0	2	0
068816189b0e7c8899a8c0f32bda3e71	6	0	0	0	0	0	0	5	0
ecd69fcc3f1ee997032f49e108268cb7	0	0	18	0	0	0	0	0	5
c5a9348bb44f51cbc4433a5ac2b37692	8	0	0	0	0	0	0	0	0
099de610072df9489af21396ccf58a3d	19	0	0	0	0	0	0	2	0
9c2c7cccddd6f068c4c97612771cda41	2	0	1	0	0	0	0	0	0
2ce9e95dbbc780b98e5667af06f076a5	0	0	55	3	0	0	1	0	0
0bb61b6377bedd0fe18d9bb3cabb5e14	0	0	0	0	0	0	0	0	3
338c306f1f793958cb87361a6ab2fdbc	1	0	0	0	0	0	0	0	0
fb2f8a9f13649101ef7fce5c05bde699	0	0	28	0	0	0	0	0	0
d358fd36c4d2580cb2e8f00db945a769	0	15	0	0	0	0	0	0	9
3e5ad6b732e86dec2f83d80f7dc34852	1	0	0	0	0	0	0	0	0
87f48e9bb07542cc6ea1e12c68477505	10	5	770	17	0	0	1116	0	0
ffca5f7766bc1f1e3bace102839206dd	0	0	11	0	0	0	0	0	0
21af32ff5311739075724fa6241461af	0	0	0	0	0	0	0	0	72
e01817900c62e7369d1b4c829b873145	5	0	0	0	0	0	0	0	0
5e07e3bdfb7a99ddc56fe7ea86fc3cbd	0	0	0	0	0	124	0	0	0
51cbd51c8bc0be9b387f4fe938d01b44	50	0	0	0	0	0	0	0	0
cc1279ae92bd6fb1411906dcf5b87183	80	0	0	0	0	0	0	0	0
cc963d77f3d647f80f56d8f0c7c6fcb8	12	0	0	0	0	0	0	0	0
2fb51db6a520212b4cb7cec773fa80fc	3	0	0	0	0	0	0	0	0
46acb824fac3799dfbb2b5349f41feb2	11	0	0	0	1	0	0	0	0
8143b059086d6ce8e83c598f41a8f51e	3	2	3	0	0	3	0	1	0
d790a076b485f6960eded7ea3b845a25	0	0	0	0	0	0	0	0	217
47095c68766c553dae8c89857eefd23e	42	0	0	0	0	0	0	0	0
f0c5a10e5b9c01bb320902f7ed4afe33	49	0	0	0	0	0	0	0	0
611b8a349d44f746a61a38f5862c5523	0	0	0	0	1	0	0	0	0
809fb69f819f9feb639a4d99b8cb5644	9	0	0	0	0	0	0	0	0
5b47fbe3fea6d9557eb635c48a86a537	4	0	0	0	0	4	0	0	0
bbd3fd6c4b4626ecf3bf94df8e9f82cf	14	0	0	0	0	0	0	0	0
02eaf497bced6eaeadb20291aae20597	3	0	0	0	0	0	0	0	0
42add25d4d1eb995c6ee731e73ed47ce	0	0	2	0	0	2	0	1	0
22d44b1c2ed3d5d73196001ff2595132	4	0	0	0	0	0	0	0	0
2cde5ac79ad6b418d7e91b340f603129	5	0	2	0	0	0	0	3	0
cdd5f5af11122bdbfdfa06d3ffeeb167	5	2	0	0	0	0	0	0	3
75b74fe1f62d76af6970d108464428af	0	0	0	34	0	0	0	0	0
7830ca68744d74787e340d7a35e015e9	2	0	3	0	0	0	0	0	0
b9d1c05a946d2b3b3702b24bda187b76	0	651	0	0	0	0	0	0	0
4f29ddf6cba11cdc37d41b7dc89c461a	8	0	0	0	0	0	0	0	0
3be49f7459fad10be9f8c1d7443a5bd5	3	0	0	0	0	0	0	0	0
f76be1e2454244d70781fda628be4169	14	0	0	0	0	0	0	0	0
829242e3bd95a2bcb93e56db8665db67	0	0	69	0	0	0	0	0	0
bd1f211beaf864b7ee810f22cad352b3	0	0	0	0	2	0	0	0	0
d0a7535eb8f0075ef4b452f680a1ba15	0	0	0	0	0	1373	5	0	0
d7a893c4a1da1266dfb3b239634ecb76	0	0	0	65	0	0	0	0	0
30f8c606f65d1c6b1b852c03b786926f	38	0	0	0	0	0	0	1	0
985d8189e1aec78337ca542522f2832d	0	0	0	0	0	0	0	0	14
7b8f606a72169f8a132aa57ded21c1b1	3	0	0	0	0	0	0	2	0
687c918284b8206ea43e18fd465e2a52	0	0	0	0	0	0	0	0	17
d3e3789d5fd7aa09f77b0e426894fda9	9630	20	42	211	157	45	47	36576	60
31fa9836e1672ddf75ad449ae11bee0e	1413	0	0	0	1	0	0	0	0
4d02ea46ffce11d87f0b04d4d0df03c6	0	0	0	0	57	0	0	0	0
c1721de3e64c734c442098c1e53014e7	0	0	4	0	0	0	0	0	2
95d319bf6b13591b04ba9df1de733c7d	2	0	0	0	0	0	0	1	0
964f79eaf5a3342fa119b1a2f9d271d0	0	0	10	0	0	0	0	0	0
3dbebb48e75934c0d9fa8d03762e67f0	0	0	0	0	0	14	0	0	0
e183b1f1ebae03b4778519dd0bb26a21	13	2	24	10	10	8	7	0	2
4282be41cacd293c0054fa949f8a1baf	0	0	0	0	0	0	0	3	0
afb54a8c29689cf8eb57520ebfc3c24d	0	0	0	0	234	0	0	0	0
d4090446c514cd9cd55884fff76a4e64	0	0	0	0	0	0	0	0	36
354bc02bd6792ca33e28bb21b3d95c52	0	0	49	0	0	0	44	0	0
20d3adb32aff0d5480467aa5afd8d463	0	0	0	0	0	10	0	0	0
0baa86357b77c09b0e59157c6befb16c	2	0	0	0	0	0	0	0	1
7b74b70b816c79b63e21b144e4e766c5	0	0	15	0	0	0	0	0	10
dd46eb8bc4b2611fc0bbfb2e2dbeab1b	0	7	53	0	0	21	0	0	0
13f81b7afcff3b3be178317b02635a31	0	0	0	0	1	0	0	1	1
3c2326ccbe3320afa7e2a15f760dfb62	4	0	0	0	0	0	0	0	2
