OTU ID	Cellana.toreuma	Saccostrea.mordax	Echinolittorina.malaccana	Mytilisepta.virgata	Tenguella.musiva	Echinolittorina.radiata	Isognomon.nucleus
0029510271c62d2830ff55d10d884b75	0	0	24	0	0	0	23
99b6bc05ff3984bf6e48281f81408d3d	0	0	0	0	13	0	0
7095b6e82dc9c16aab4ed6891e2f77ee	0	5	0	0	0	1	0
6f6a6a79c3253edf34fac7bec03aeb48	0	0	0	0	0	0	17
83ec05c658e8663bb20e11965a2aa225	0	0	0	0	0	0	6
5576e04910f98c850eac12cfe05e058b	0	0	0	2	0	0	5
07c0f57c55aa9e901020c29559c53b55	0	0	20	0	0	15	0
00b12eb62c84f2436efe8191516caec5	3	0	0	0	0	15	1
a3a7beae9d5ba490a82f6a5993cb3e20	0	22	122	0	0	189	28
d51ab12c8bd138bfa2158011c083580c	3	0	0	0	0	0	0
cf5018718bc658cccd181b7332e2be35	53	0	0	0	0	0	0
bc98feb69352a4d5a3413855f853bed2	0	0	0	0	0	25	0
61af726cc2be24a5f6a375b953ee9360	3	0	0	4	0	0	0
b230e6bef71e17bdb76b816aa83a7b39	30	0	0	0	0	0	0
69b7eae4c45e204a5091c7cbd1c3b114	0	0	0	0	0	50	0
28c1f7d22db651086b5181a584d678fd	32	0	0	0	0	0	0
391836e3e171490864cf71fc2d121da8	2	0	0	0	0	0	0
3f4dcbbf0368b875e30c7e1c200d3a0b	3	33	0	1	0	0	0
2f4adf6424ecf20372efc969f31d30cb	2	0	2	0	0	0	2
96489170c9986f341480460981abb691	0	0	0	0	0	28	0
c0c746ff951a2a09ba6f188eb313aa6f	0	0	0	0	0	0	14
5ceb8e7b1104a6ac2a87111458b7050c	2	0	0	1	0	0	0
0ee740d1a769c2f485de4fc9a27f5085	4	0	0	0	0	0	0
7dfdc8984250528a17739513007ae66f	0	25	0	0	0	0	0
8ca55fcd481ad6dc85eb9a6ecd0471cd	3	0	0	0	0	0	0
0a06dff7f533e7d38813485df043f4da	21	0	0	0	0	10	2
90fefaf9685f194b910830d7fcd57bfa	26	0	0	0	0	0	0
d820e6549641494905f0608f73ca9874	3	0	0	0	0	19	0
e262ff5394d42f111cc18b4f3e7ef375	0	0	10	0	0	0	2
67c928390d7ee492e7d49769854307a8	42	0	3	0	0	42	32
fed1486a0d94915d24291cfd86c1114c	0	0	9	0	0	0	0
f5e16e25d12811baebf49a47c58da0e6	0	0	18	0	0	0	0
3ce4ff3f6c787104cd2abda6ddc138bd	0	4	0	0	0	0	0
c04d44238c99aec28000b2bef02c10ad	17	0	0	0	0	10	0
eaa8b685ff4be028d5480a60d5a9f5f8	0	0	0	4	0	0	0
05e7fe476c11983fe77bd86a40afe402	24	0	0	0	0	7	0
4570e3258432e35ef75bb18ed5b31e53	0	0	8	0	0	0	0
4573d7fc17a3de74f747b1929f41cf6a	0	58	0	0	0	0	0
07f672336e87d8871739b0789e824045	0	0	0	3	0	0	2
2504fd09c977ea12f5faf7d83fca16e2	7	0	0	0	0	67	0
b2b4e8f330c78c773470d92d3d6c172b	0	0	0	0	0	0	8
bbe8b9f5221985835f310ca64b477e4c	7	0	0	0	0	150	0
19bcc98392613f6b50bf59e3091904ca	23	0	0	0	0	0	0
b164fca2d78708eb3e1c55b79ed9f624	0	0	0	4	0	0	0
e3089b5b2805f36e2e3242c376e35068	0	12	0	0	0	0	14
ccd2d4ef94ab638e42f3eed9f5b5e16a	0	0	17	0	0	0	0
7834e7ce5f4ce5e13a2ad38fe0407a56	1	0	0	0	0	0	0
26b2e3a59d6f35c7c7d98e46a68c39dc	0	0	0	0	0	0	5
e3566c41c3601937b63b856028153686	0	0	0	0	0	0	14
143d7ea009648038dfef2345d40d52bb	0	0	0	1	0	0	0
3e24a94c37bd1c4ee998a8cb7e73ce32	3	0	0	0	0	0	6
8a7c07cd4a9064934c6555da455ad090	0	0	0	1	0	0	0
be9628c1735421d6abaef470a2f2b43f	0	0	0	1	0	0	5
9cbbd9ace77e390ecdd7a382b0f0f131	0	276	0	0	0	0	0
255cf50a5772cfcd8c9d47681b37cdcf	0	0	0	0	0	0	15
3051f0341fd8aae1a2eb7762de228be7	0	0	10	0	0	0	0
c4c43b1e1aca1b90e2626b56b146c495	0	0	5	0	0	19	0
5e7b32d4f1d4cecf3e7ca8145aa56a06	0	0	6	0	0	14	11
104585800c70bf26fcf2f8964f5cf2c9	5	0	0	0	0	0	0
ccf51e1458b2c9b56d0af1dfcc70bc19	0	8	0	0	0	0	0
8fef0c90726ad885d13852063f1614a0	10	0	0	2	0	0	0
f422e2a79517d42b9074a87cb3b48e0a	0	0	15	0	0	0	0
cc8425432bd5f253328bd337b1a39840	0	2	0	0	0	47	0
1315796b800d10be9dc8541fb0ce3577	2	0	0	2	0	0	0
7a87301abfd1703ab2d298a3b853a339	0	0	5	0	0	0	0
fcf3ce9f24547563302f4a5ed95e1684	2	0	0	0	0	9	0
cc250618336b17f7cfe2e33cc1ba6ce3	11	0	0	0	0	0	0
678d7b9f38e4551c080d04c020478895	1	0	0	0	0	0	0
aeae52c8bd577f4f8e840ea50b8b95dc	0	3	0	0	0	0	1
c738367eb9ddae8ccc8c190726682e0c	0	0	0	0	0	15	0
d63182c0d2df2aa3ee97b6c2bb53cf34	0	0	0	0	0	0	7
5eaeb98ddc14abe3c6647ed4a02c32be	0	2	0	0	162	0	0
5b7f37c26646efd07668885de373c7e5	0	0	0	0	0	0	13
74aeab3f89f7a583b3578baf1784bec4	7	0	0	0	0	0	0
290a1f4886904ac80017ca3f6a4b2bbe	0	0	0	0	0	0	8
d429a7a6cae59f6dc4799d781fea2243	0	4	41	0	0	41	0
92e4ce597dea79a23047ff031778bfc3	38	0	25	0	0	32	0
18fc86cc0dd246e27ec2799904cb314d	0	0	0	0	0	0	89
0960f7fa369c6dd2bc64cae29357ac4a	0	0	0	0	0	0	6
38bc12b85988269f10be17d501923a33	0	2	0	0	0	0	0
badca8366e362c44068b16153276e77f	24	0	0	1	0	0	0
63f0511490777aad39432c8dd1e06ba6	0	0	7	0	0	0	0
a2cce18a870263c1a320e92271fa84d7	54	0	0	0	0	0	0
9abb90cd3395978f85b2666b76cbd0e7	5	0	0	0	0	0	0
128f6128565e58b4e8fe0dc867eb5d46	0	0	0	0	0	0	180
6c2b82bf12ca890f8985b88b3dafcb49	0	10	0	0	11	0	0
e93c7f02f7ebecd7ec962459b844771b	222	0	0	0	0	0	0
a2374893445c10dcbc70cec8b5fee952	61	0	0	0	0	5	0
a7cb81a14bef64f9831c50839d9caff9	10	5	0	1	25	0	31
c19effa63d01ee7a39886f040da1e652	0	110	0	0	0	215	0
5a0b6a6ff602efd9354b8af56405585d	0	4	0	0	0	0	2
07035069f8f26b0b00b6831d4d108834	18	0	0	0	0	0	0
6278a7ae96acb7abe2dda2c25cbd7e1e	0	0	0	0	0	0	7
19232aba1d41f897d22cb214715aca64	0	0	7	0	0	0	0
86749a348d1dfb65dbca73f78c5b7363	0	0	0	0	0	116	0
edd2126e6e4c813ef5de9eca64d72819	0	0	31	0	0	29	0
ab57f9b8cf33695ddeb397a024bd031e	0	55	0	0	0	0	69
5aa3f9094ea4c0282f947ed7fdb61f30	0	0	27	0	0	0	0
7f492245762ebf05ee86b1b29b621814	0	0	28	0	0	0	0
e16d6794f6d8a5a4ea1604fa659c1b3a	13	0	0	1	0	0	0
049cca067a35ef8874d3e042bfdbd661	0	0	0	0	0	167	0
468f7b3a4286b7f270923a0b44d48c18	0	0	0	0	0	0	2
ec8535d52c81361a038e0933b6aa01bf	0	0	0	0	0	44	0
ab80d96c699ce5cf551598f4662d1161	0	0	0	0	0	0	29
a1afb2507df3fdb96a69cb7070e8ac77	0	5	0	5	0	0	0
e56a94c6173473fd84bc12dec523d1b6	0	0	56	0	0	314	76
85f4ca5eb467dc1da82c93365450e386	2	0	0	0	0	22	0
e33c9bf07c5d3e4bce1951d8ffb56ba1	0	43	0	0	0	153	0
b6ff5948767a77434e7ca187bad4ad02	12	3	20	0	0	25	0
43f5c9dcfe1f8e8063cb8159f90dcdb5	0	0	0	0	0	0	4
c7395b3fb1ed3d04939e6268f69ebe12	2	0	0	2	0	0	0
2dac800a45c833f2685c414e323c72a5	0	0	0	0	0	6	0
b26fb2fd5e31e9d9e475a5ad62857dcf	0	0	0	0	0	7	0
edb67e2e7290a79bed828a294dcc2ef3	196	0	12	0	0	1425	0
a15dadd42b6a6e04464e0465830ba0da	0	0	5	0	0	0	4
706309dba8a23420b9b8f6c66a82cb3b	0	0	0	0	0	0	4
638a258b7464432c9711d6fea2e2b3c5	0	0	5	0	0	4	0
1cbf23303640f7a86d4019012ed871b6	0	0	31	0	0	0	0
0cf859d954dd1138cfcdba0cdcd33fe8	0	2	0	0	0	1174	3
fadd935e36b9c4bb370074e7f7a61338	4	0	0	0	0	0	0
08acf99c6734c2a34d6e3dd86adff551	0	0	0	0	0	0	5841
31b68e57c22dccd0083bd27a5f40c28e	0	0	0	0	0	220	0
6f0b8c9b73f72cda044e8c6c160f841b	0	344	0	0	0	0	0
02c347921e2c13ae5db37f87c73eb524	0	0	0	0	0	45	0
775425f0e420847db1e26682a7bff9a1	0	0	0	0	0	0	92
163998a476f606e691694c0271809a9c	0	9	0	0	17	0	0
fc68f4ab571c0366eb6ca47a741a810e	0	22	0	0	0	0	0
34f1fed5fea06c21fc6f863a6d90e820	11	0	46	0	0	21	0
91fba00d11fd8ae40990f892cf8b6cb0	0	0	0	0	0	0	13
dfa1bd8dc96798979568e70fe20d1fe7	19	0	0	1	0	0	0
40cdfb97c4f21ccc8b269eff1607753b	1	0	0	0	0	0	0
566ad92f0e8781b6133bd20a9f34f490	0	0	0	0	0	0	37
380f728688c0df0e24d675e00c3b19b8	87	0	0	0	0	0	0
ff5d162f8ee0a619949b07f4d162adc8	0	0	2	0	0	25	0
0edbbaa6822c59bb1c69f6ec38beba5a	0	0	9	0	0	0	0
e93b90bdb3b48345e9f293c956377506	0	0	6	0	0	0	0
ebd3208c984a321739efd8d0cde011c8	0	0	0	0	0	17	0
0cb7d58da21a01dcbff900bee652f3e4	0	0	0	0	0	12	0
83badf018d87ad6e7a1468a1ca61aa62	0	0	4	0	0	0	0
b54ebd52c37677c943b2414d5530516e	0	0	0	0	0	0	7
ffb108657dd98c4143ba9b65a9adf099	0	0	847	2	0	0	0
89a77908c88c9e19c9a14f572e73e518	0	0	10	0	0	0	0
bdf61c6f8733ea6af6b4476e2dbac664	0	3	0	0	0	0	3
64978d88eec961fa6092cf3ffb73c437	8	0	0	0	0	2	0
668c1395f17253684e145941adf40b5e	4	0	0	0	0	0	0
cbcc91d1b521274ac71550bdbcc3a221	0	0	0	0	0	18	0
155ed58ea49ebd7b5831a77789038955	0	0	0	0	0	27	0
511e80b579e377ff533e663886abfd60	0	0	3	0	0	0	0
aa3beeb990435a06b58f1a8dd2a9a103	0	0	0	0	0	0	4
4acfcb93ec318f163b4cc8445b6fdc75	0	0	0	0	0	218	3
8f68b84c438dd2817f7b6b23315bc419	0	0	0	0	0	0	15
421ba43cd6cb019356556a55b7d596b0	0	0	0	0	0	39	0
669c1a99077cc1663e334756e58688e8	106	0	0	0	0	6	0
e9a090b9c32d0623674e0f6fe26cba3c	16	0	0	0	0	0	0
71b4b31376131eb39ac4cb5db511ea08	0	0	7	0	0	10	2
ea92b7d0c8404c4a655d82c2d40de78f	0	0	17	0	0	0	0
c6e9c3d2580d7aa688c804429f5cb14b	1	0	0	0	0	0	0
b0d34358f6ca1fd16820d18a690c3a31	0	0	0	0	0	0	32
e63757cb48321d3043fdfc9343cb0445	0	2	5	5	0	0	0
8e48e44116b30a18d35ad6a575b39bcf	4	0	0	1	0	0	0
bc54f0d9b2d9d6965d12e3257d62956e	0	2	0	0	0	0	0
4b3a7bec683b55ce926b0e66b65d92d3	0	0	0	2	0	0	7
a7a8c3c42a4c7599234771040458a595	3	0	0	6	2	8	7
99347b56d1bc48664cbf682bfee5c3b3	0	43	0	0	0	0	0
070cc84019bdbca1f9e785761953ba74	0	10	0	0	0	2	0
4520e58ef5b1e1995ddd131c518a4baa	0	0	0	0	2	3	0
69381b90dbcecbf5f93c0d020696078d	0	0	0	0	0	107	0
ad05ad7ed5b132263d22f46ac6f4724f	0	0	0	0	0	12	0
a91d17f952248b4ed29c435ccd3f9673	2	0	0	0	0	125	0
3a18abb804d24e96452d65f3d020d33d	54	36	45	583	14	30	75
90dd7746409c220eb51300875ac75303	0	0	11	0	0	0	0
61072656e17d8b0294365eb895c055d0	0	4	5	2	0	0	56
029f2148372c338d80fddca66c9752b3	0	0	0	0	0	17	0
418a5733dbbe7c4b8c3f5cfe2a0b57e5	0	0	0	0	0	11	3
01b9dde3333c7f4c0f757646d03a322e	48	0	0	0	0	0	0
9b40710c1a340a9c738feddbd4ac85eb	0	0	0	0	0	26	5
455e3b100ed11239047c65512c40c89f	7	3	0	0	0	0	0
70d3e1d585d7872ca36942b66e06fc58	5	0	0	1	0	0	0
ee0225e933ff25acd2fb5badbb7e939d	3	0	0	0	0	0	0
1b00d1d1cfedccc2a66ad26b39f1ac35	0	0	18	0	0	0	0
7b74666430ee3a2318efe0b62a8b3c0b	8	0	0	0	0	14	0
e79b7ca1b8ac7041fa0d899809524225	28	1	0	0	0	5	2
05b3c04ed4e0386d87be01ae2bfa25e8	0	0	0	0	0	0	151
91606eef5185a0d16a56d96527ee5c5f	0	0	0	8	0	0	0
dbcacae6592aa394e08299e6cef93fd6	0	0	0	0	0	0	602
92f99dfa050238faa63e2009fad76fcc	0	0	0	0	0	0	33
b51b6857e0580f40e6e9d206538e4ea0	0	0	0	34	0	0	0
3c467ad66d747161e1b14c0b388de549	0	0	0	0	0	0	27
b3caa96db0b62d8c81e78feca35dd6ce	4	0	0	3	0	0	0
0bfd35ad36a294c5c2effadf9a4300e2	0	0	0	0	8	0	0
ef93c06d28b8cb5f9d949eb0575fabe7	7	0	0	0	0	0	0
d251e478aaeb454446b05cbbdc1b3f4c	0	5	0	0	0	0	4
72fed7b4e2e0522224473bf04d746108	0	0	0	0	0	0	6
b1341e1360fa19c86a0a5e3c870c9214	0	0	0	0	0	84	0
2997530d6ec9c7a08d53d48c42b597e3	0	0	0	0	0	0	418
42d94396e537026ff13aada14f11a499	9	11531	23	1	0	0	0
3324145502e0a2bd0c42d35ad58ad5c1	4	0	0	0	0	7	0
3607518e8d5056f269a70f423c1f6e05	22	4	0	0	0	3	0
afb0367cc4027e14dee3d943d726ca31	9099	2	0	1	0	0	1
91400f7e52f231c8ffb8fe9a0a2db170	2	0	0	0	0	7	0
1c7a475b952d857a64539680b726c4e7	0	0	0	0	0	4	5
6ae8cbac41ccb27233987d71b5f1c26f	5	0	0	0	0	0	0
2cdecd06630a07982a7f39bd8cd1a956	0	0	0	0	0	14	0
52f3a26b8627f9b9a88b19fd2ee84ddd	0	0	0	0	0	4	0
dcdd2cf3131d8fab8e55ed2aa1e1cfba	0	0	0	0	0	3	0
8f8e523e0fed116a0c2dd72edd62feb4	0	0	0	0	0	0	2
450f97fbf234f32deef7628b8a03eee3	10	0	0	4	0	11	0
57e341694aa40537dbf6a07d6b17d5cd	0	0	3	0	0	2	5
f7e79563cb622d519533ae64c681445a	0	0	0	0	0	0	17
83b476a398556a4efcde956ecd8870d1	0	0	0	0	102	0	0
9354c62b9a3f470316a13a6c8652985f	3	0	0	0	0	0	0
7095d384adbc255d8c35601d4f218166	31	0	0	0	0	0	0
523257a76636611ebb1a3cd1d328e8ee	34	0	2	0	0	0	0
25d9956030efbe32b6e5b6cd7c1218bd	0	1	0	0	0	0	14
b71d07456599f1e111de980307d8d7c4	103	0	0	0	0	9	0
efdf949e9cab803d5b8e56de0273c07d	0	0	0	0	0	75	0
d57d55af2c0678a74805031df39d3f77	0	9	0	0	0	16	5
407fc382b499b0677301d81cff6b711c	0	0	1	0	0	0	0
f24fa7035d50904b0ce9dd44ac7edbef	0	0	0	0	0	41	4
9b7a4802a74a58172003b8ba2474e0f2	0	0	0	0	0	0	42
5b0fc2a59db16dde5091eaedd44f2fa0	15	8	0	4	0	0	4
9c53144eeedd3208c7f1d231753826f5	15	0	3	3	0	8	0
5586e4a3e428f1881eb599fbfad4b3dd	6	0	3	0	0	23	0
552132ce79880259e6c81862dc19a2e9	18	0	0	0	0	0	0
27d5fbd15fdd9a8c23de3bb4e1152f4d	8	0	3	0	0	0	0
a2b72c50fbea93873065208b877038d1	8	0	0	2	0	0	0
46e1fdf3887c399d2a5de89a114c9b1d	34	0	0	0	0	0	0
968a7d0a3d8e97cc9a9028836089a3ef	0	0	0	0	0	4	0
61281a315d1ee673658f14ccbe576117	13	0	0	0	0	0	0
897a7c93d58986eb87f6032273695fef	0	0	0	0	0	0	1
22bcf34e3e18bd21ed5ec4cd1c1819d8	0	0	0	0	0	0	1941
9923da1137fbc3f0b4afdf0782595088	0	0	0	0	0	5	0
632899c538231618b4bfa048aefc93a3	0	0	0	0	0	7	7
c0e9e23f605206f65389272282fd8e04	0	0	0	0	0	9	0
edc5b47d71b40dc5b5ff9c51fd77c307	0	0	10	0	0	64	0
bbac36e0c387b5a1313eddb433d9fe59	0	0	0	0	0	272	21
ba6e6194725954bcb829c46530aaeedb	8	0	0	0	0	0	0
56c3c4bceeaad1738a9512e9e60342d6	0	0	0	5	0	0	0
bf76017c7528bdc8be9aacf88f45f8c1	0	0	0	0	0	2	0
ef3263c6ec153d4bf53802b87ceb32f7	25	0	0	0	0	0	0
2ebb9c38e802653b8c34069e6431b5a5	0	0	0	0	6	61	0
97d074e76ac7deff355c07d151dbacf4	492	19	1797	0	536	2905	0
dfea38d5300eb407564de2de0f393d4b	10	0	0	0	0	0	0
1bda7ec201fa960b703e214609c5b1c0	13	0	0	0	0	0	0
1f1de777306edb3d56f7334ac5a82f8c	5	0	3	3	0	2	7
fc503fc33a61164ad810df20d6e86276	0	5	0	0	0	0	5
f9ba92b71500c2e4cb0937b897db75f9	5	0	0	0	0	0	0
3d9716b5c606f933256398f8e498f9a1	0	0	0	10	0	0	0
f02c7556790cc924e2fbb8329ad81b3c	0	11	0	3	4324	0	0
58fd1a88b02dc98e8e9c96f44948a14c	257	17	0	10	0	30	1
1e3eae1ce925af01b0b60fb66e0a294a	7	0	0	0	0	17	0
e31c5c2077a2122ef107738c0fb09c4b	28	0	0	0	0	76	0
92858c7d521c6c8a7aed1d16e0f542da	0	0	0	0	0	32	0
d54899d4259e9eca5020a1a9e8323b11	0	0	4	0	0	0	2
d44fab46385bf69476696f63c72bc2af	0	0	0	0	0	19	0
ec1b63c56f2d1e3e3698d1e251d13c8f	2	0	0	0	0	4	0
bb89da782a884db8e6bec016956bcb1c	0	131	0	0	0	0	0
7937b4b71882baa6b551d262c52a1f81	0	0	86	0	0	140	6
4c3212d8f8333f2a63f7cf77612f6a1c	0	3	2	0	0	0	0
eebb47faf9ccbb87a02f3aa57e6eeab0	10	0	0	0	0	0	0
6d94262f4c21d9dc5107969293beae0d	0	0	0	0	0	0	3
469d196637d7f67a7f8cdc5353275e07	7	0	0	0	0	7	0
0748fa5ac4b522b06efbffcffea4372e	0	0	0	0	0	6	0
0e067b16d79795680eebb993b1ec6932	0	0	0	0	0	0	22
31cb6e43d9d4de3bd25bbd28d3643685	0	0	0	0	25	0	0
582726df6d7d42e25eae69b9ad4389eb	0	0	0	0	319	0	0
4157a54d8c6e84b2530c0eab292aeb0e	2	0	0	0	0	4	0
5a89c37aef00bba67ca2d93d2f96ad0d	13	0	0	0	0	0	0
15ef4af7b90bfd2a9cbbbed04bb2151c	4	0	0	0	0	0	0
eacda229fa79b738212f56f6845e6091	1	0	0	0	0	0	0
cf2b3fec7332c66a72ec126c31551fd3	2	0	0	0	0	0	0
a5b4dd2ee6122f461a3810d1b56c952a	0	0	0	0	0	0	8
ec9cd4e6e08d7e83c7c7bd0a4adacdca	0	0	5	0	0	4	0
54fc3933d9596e015d0e5e818adb5afd	0	0	0	0	0	0	41
c32918c132f51d07aab783fb7444a7be	21	5	112	2	0	9	69
d4dec022cae83fe7f4291a4cfa9b0fe0	0	0	0	0	0	3	0
27e26eed4fcd9ed8eea7b5b167b22f0e	0	0	5	0	0	0	0
3fc021617af9e7988a78c27abb11d2e9	0	1	0	0	0	0	0
ad0d0d1e70449ac3a22d54c9d314a2a6	0	0	0	0	0	12	0
d412b292cba08266242773215bda258b	6	0	0	0	0	0	0
c3bcd2282b870c9c706f77e1a95b2aae	0	0	3	0	0	0	0
45a2eee61b65b7859d9fadb9302d8f25	17	7	0	0	0	28	7
9b01ad9084172dd603e1b39cd6c2a21d	0	0	0	0	0	3	0
aabf9fb0110bd9c5f98edae5590dd55d	0	0	0	0	55	8	0
f820d7f454f3b0a00f4d09d0b3feb6ef	0	12	0	28	0	0	15
3ece25e7778f5732ef9ce8252018ee3b	0	0	6	0	0	0	0
49cd00292266d9f5d739c2b69bd1cc5a	0	0	0	4	0	0	0
51a232d58573f4a6f57a7a984c60cada	31	0	66	0	0	44	0
bd382c1a99a347f99bfa20f8a027478a	0	0	0	0	12	6	0
bae16b0ddf217676e041c486e3760c8c	89	10	0	0	0	0	34
0951928611608293551b86a5a257045f	0	1	0	0	0	0	19
b87f95b22d806951e5874aac29118f7c	0	0	32	0	0	11	35
f96ea0f2bf566f36778c482a4bb0f186	0	0	0	0	0	7	2
6a9772c881055afd71c9ba53f36e0976	3	0	0	0	0	12	0
766deec0f038ec0fb5e941a91ebc4902	0	5	0	0	0	0	0
086d201a527e891c6d4dae410f64100b	2	0	0	12	0	14	2
73ce4f8f37a19be15d5c37fbb5fe11c6	0	0	0	0	0	0	5
ee6e4d89c0ceabb285201d37167d942f	0	0	0	0	0	14	5
47aeb6aa000506eb71df7f6f5c9c599f	237	0	0	0	0	0	0
c03930424f024118f5a3eb182041fc2e	0	0	0	12	0	0	0
24e71a3c07f18e3ff0b9defae86706c3	7	0	0	0	0	0	0
6563128b604869909eb5f386776a26d9	0	2	0	0	0	0	0
d588a6193f24c113a27b0e3bc6eeb5ba	0	0	0	0	0	0	1
7233ca142517c3d781a063192a376b2c	53	0	0	0	0	0	0
ead5621dda936d19db4cb9c53eaf2c06	0	0	0	0	0	8	12
308af7dd404dcda6187602d05052dc61	2	0	0	0	0	0	0
115650d7dc97773c7dc0c89db7150ec9	22	0	1	2	0	0	0
6c43cf05458e38a462143f14ae767aba	0	0	5	0	17	0	0
38414e3fdae8e938b41c0780d33b1fe3	0	0	17	0	0	0	0
c686b68b791ce6ea410cc81f8647a8bf	6	0	6	0	0	0	0
689c59c7d6b4d4d5fdcb9f6141fc61a2	0	0	0	0	0	7	0
19f7a0f16311c4c41d0c427a800f57fb	0	0	0	0	0	23	0
815020a2ed919bab1e8a10a73a037521	0	0	0	1	0	0	0
e9600e107dd3eb1960f831949472cbfe	0	0	0	0	0	2	0
f78b9f0863d7bb2ef60848cc9b158b8d	0	0	5	0	0	0	0
020155aa05a9d299173c716537941bab	0	0	0	0	0	48	0
7ab2e2d564e58dc09eace204787896a4	3	0	0	0	0	11	0
426369f4863ac7726de585a6535465b8	3	0	0	3	0	0	0
1295af21ec5b63dca4464534612620bc	1	0	0	0	0	0	0
a113f6a70c798e06c9642757a1863a24	0	0	2	0	0	59	0
dbf2c4bbe77811ab1c175eb7ca811f8e	0	0	0	0	0	0	1457
d39320b9002ce1e6b36a668dd7e0ecc6	2	0	0	0	0	14	0
e006074699da4d5bc5a83925de9b8769	0	0	0	0	0	61	0
b34ef3a9f6181367e3b9d5fd69ed84ea	0	0	0	0	0	2	0
af0ded553a17a9e26697a6682911b5dd	6	0	0	0	0	11	0
a0624d77106a19d54b244d2f28a8cc4d	0	0	0	0	0	0	44
6259c384e21a24dfad2cdd5945d3b59a	0	0	0	0	0	23	0
efe720ed8e40d28511ce3fe1efcb43b5	0	2	0	0	0	179	2
b66af4668d997736d1b78aafb2929b8c	6	0	0	0	0	0	0
11600cc9117a132f3acfb31f0b188f0c	0	108	0	0	0	462	0
b39bcac6d2eba3df839feb49ea8afa78	0	0	0	3	0	0	1
d4a047c9e7b984e8c8650c8e650b93f5	1884	0	0	0	0	0	0
b17dca0b571199b884ed591f3fd7d1c7	9	0	0	0	0	0	0
b3f548ae2c7b234b51835f0cfd24ee88	27	0	0	0	0	67	0
1700bd17037cfda19377ab5fc5e729a8	0	0	0	2	3	1	0
90819c773f2e6f07886d99c4056a81df	0	0	21	0	0	0	0
9c58003f5c6d55c0ef5f3e7526cf3d5f	8	0	0	0	0	0	0
3e386eb57fe29a749d82a0e48c72fb26	0	3	0	0	0	0	44
0c319ba5716cdfa079aebd57951b30bf	3	0	0	0	0	0	0
85c7bc472b750aa319616612246c01c6	0	12	5	0	0	0	0
06dfdead049b95f33b3523f2efb5e2bd	22	0	0	0	0	0	0
b8ac34a8832b1ef68b6dcc75b5dfb0d2	0	12	0	0	0	38	0
78787df680bfba23a3aac796a58ebb24	2	0	0	0	0	0	0
6a99e857aa9483c1af7cd9e495ac205c	0	2	0	13	0	0	15
90a8d1f007dd0b7efcd8e36f99fe06c6	0	0	0	0	10	0	0
38779ea570b8658fc551f64b62a1c253	0	0	0	0	0	93	0
8057bc6d72d0d84d2d1eba410addfef6	0	0	0	10	0	0	0
8c0b49b8fe8489c796dca92c01470bab	4	0	0	0	0	7	0
b195e3d07b96cc11dae185bf51fe5cc2	0	66	0	0	0	0	0
94882e0ada22ab6a7a6e1f2b7e42c8b8	0	0	2	0	0	0	0
4c25622245acadc7269caccbd6c49e81	0	0	0	0	0	0	8
2ad9ca55ec2ff0b465e50fc76fa613a5	1	0	0	0	0	0	0
664a87c72e681ceef2d89d91078b7b68	0	0	9	0	0	0	0
f67fc90f6cae345b3aab728881e6da37	0	0	0	0	0	1272	0
7c2cb3dfdd41c8f33b0807f58947f352	0	0	0	0	0	74	0
13de9ae5f0da6eebb121a4acc8294585	0	0	0	0	0	0	47
b3e85748860e3f3f844b027beb12d6b8	0	0	0	0	0	166	0
5278cd5769cf4ea75653418f8b6dfdfa	0	3	0	0	0	0	0
202cc3fe848f2cd569e3c241c6c50dd3	17	0	0	0	0	0	0
fbb0a2e23eb193145d9b98b400700a7c	0	0	0	0	0	0	10
fe16db365ba9cf6286ba69cb4423ae7f	0	3	0	0	0	0	33
3c8c5bed7053ac1967f763a706ef79a4	0	6	0	0	0	0	0
a920b43a58d6d5e4921d3a97839616b4	5	0	0	0	0	0	0
4959d6195f32d2b95818a29278a4dba1	0	0	0	6	0	0	0
cf6b2d0ef8e87a7a05152be0584776b8	0	0	5	0	0	0	0
f97031dc91d671b6bb33f308ed4d8e04	0	0	0	0	0	4	0
8faab4896673774ee257a87ab8a861b7	0	0	37	0	0	0	0
6d37e968a4fb9c4eed69b8431e28d568	0	0	0	0	0	0	7
545768a13da364f6d9aa4c8ee8f4b986	0	0	0	0	0	143	3
afab396fe278b6be48d6bd283692c717	0	0	0	0	0	62	0
a362eb1b524f85b244d29b53818f73e1	0	0	5	0	0	0	0
0434956ee1a131799519af0f8c18eed9	0	0	0	0	0	11	0
5c89210d82a32e36cd68fb31069cafa2	0	0	0	0	0	27	0
9fd006753c9442eea8f3a7a0f9a2f208	0	0	0	0	0	35	0
3efb76de2db9a1be5249c80b8e10a6bc	0	0	0	0	0	15	10
85456e4d18624b31d203853089e045cf	0	0	0	0	0	68	0
122bb07c6e215d7aca3638df3a460726	0	0	0	0	0	0	7
7b395927aab7cfc6247c856ed69b6314	0	0	0	0	0	3	0
051cccb01d7691decb393fa961118720	1	0	0	0	0	11	0
5bb8b473ae3dded0a5b993cb40b0dead	0	0	0	0	0	0	14
57817469f5a35741b0dddfb34e19961c	0	0	0	0	0	8	0
2eadc5bce09d48e5401483c2130d8617	4	0	0	0	0	0	0
dbda3360e1e8faee5fae75fb2ba6bb0a	23	0	0	0	8	20	0
